ordtype;uid;is_buy;qty;price;timestamp
cancel;2830;;523;;2019-05-23 10:34:46.777
new;2913;False;523;95.45;2019-05-23 10:34:46.777
cancel;2872;;36;;2019-05-23 10:34:46.777
cancel;2543;;32;;2019-05-23 10:34:46.777
cancel;2517;;32;;2019-05-23 10:34:46.777
new;2914;False;57;95.25;2019-05-23 10:34:46.782
new;2915;False;50;95.25;2019-05-23 10:34:46.782
cancel;2810;;68;;2019-05-23 10:34:46.785
new;2916;False;68;95.5;2019-05-23 10:34:46.785
modif;2548;;35;;2019-05-23 10:34:46.788
cancel;2884;;79;;2019-05-23 10:34:46.793
cancel;2846;;63;;2019-05-23 10:34:46.793
new;2917;False;63;95.3;2019-05-23 10:34:46.793
cancel;2700;;30;;2019-05-23 10:34:46.793
cancel;2875;;68;;2019-05-23 10:34:46.797
new;2918;True;68;94.7;2019-05-23 10:34:46.797
cancel;2818;;94;;2019-05-23 10:34:46.805
modif;2331;;41;;2019-05-23 10:34:46.813
modif;2702;;13;;2019-05-23 10:34:46.813
modif;2767;;93;;2019-05-23 10:34:46.813
cancel;2783;;34;;2019-05-23 10:34:46.813
cancel;2784;;35;;2019-05-23 10:34:46.813
modif;2789;;81;;2019-05-23 10:34:46.813
new;2919;False;31;95.15;2019-05-23 10:34:46.814
cancel;2757;;25;;2019-05-23 10:34:46.824
new;2920;False;94;95.2;2019-05-23 10:34:46.832
cancel;2879;;194;;2019-05-23 10:34:46.872
modif;2819;;188;;2019-05-23 10:34:46.874
cancel;2919;;31;;2019-05-23 10:34:46.891
cancel;2735;;37;;2019-05-23 10:34:46.895
new;2921;False;28;95.2;2019-05-23 10:34:46.903
new;2922;False;28;95.25;2019-05-23 10:34:47.003
new;2923;True;188;94.95;2019-05-23 10:34:47.126
cancel;2882;;187;;2019-05-23 10:34:47.132
cancel;2908;;98;;2019-05-23 10:34:47.266
new;2924;True;80;95.0;2019-05-23 10:34:47.266
cancel;2881;;16;;2019-05-23 10:34:47.399
new;2925;False;186;95.2;2019-05-23 10:34:47.802
cancel;2883;;194;;2019-05-23 10:34:47.802
new;2926;True;394;94.9;2019-05-23 10:34:48.121
new;2927;True;85;95.0;2019-05-23 10:34:48.121
new;2928;False;86;95.25;2019-05-23 10:34:48.121
new;2929;True;33;94.95;2019-05-23 10:34:48.144
new;2930;True;202;94.9;2019-05-23 10:34:48.270
new;2931;False;194;95.25;2019-05-23 10:34:48.279
new;2932;False;57;95.3;2019-05-23 10:34:48.287
modif;2548;;32;;2019-05-23 10:34:48.291
cancel;2914;;57;;2019-05-23 10:34:48.730
cancel;2885;;203;;2019-05-23 10:34:48.804
new;2933;True;193;94.85;2019-05-23 10:34:48.804
cancel;2886;;201;;2019-05-23 10:34:48.804
new;2934;False;196;95.3;2019-05-23 10:34:48.804
cancel;2887;;200;;2019-05-23 10:34:49.205
new;2935;True;188;94.8;2019-05-23 10:34:49.205
cancel;2888;;202;;2019-05-23 10:34:49.205
cancel;2910;;96;;2019-05-23 10:34:49.777
new;2936;False;34;95.2;2019-05-23 10:34:49.779
new;2937;False;198;95.35;2019-05-23 10:34:49.803
new;2938;True;53;95.05;2019-05-23 10:34:50.744
new;2939;True;35;95.05;2019-05-23 10:34:50.783
cancel;2938;;53;;2019-05-23 10:35:09.740
new;2940;True;53;95.05;2019-05-23 10:35:13.746
cancel;2814;;45;;2019-05-23 10:35:14.031
cancel;2923;;188;;2019-05-23 10:35:25.398
cancel;2925;;186;;2019-05-23 10:35:25.401
new;2941;True;210;95.05;2019-05-23 10:35:25.763
new;2942;False;54;95.25;2019-05-23 10:35:25.788
new;2943;False;198;95.2;2019-05-23 10:35:26.003
cancel;2931;;194;;2019-05-23 10:35:26.306
cancel;2930;;202;;2019-05-23 10:35:26.306
new;2944;True;191;95.0;2019-05-23 10:35:26.306
new;2945;False;188;95.25;2019-05-23 10:35:26.710
cancel;2933;;193;;2019-05-23 10:35:27.003
cancel;2934;;196;;2019-05-23 10:35:27.309
new;2946;True;189;94.95;2019-05-23 10:35:27.680
cancel;2935;;188;;2019-05-23 10:35:27.702
new;2947;False;185;95.3;2019-05-23 10:35:28.004
modif;2713;;2;;2019-05-23 10:35:28.309
new;2948;True;195;94.9;2019-05-23 10:35:28.606
cancel;2939;;35;;2019-05-23 10:35:28.721
new;2949;False;162;95.25;2019-05-23 10:35:36.032
cancel;2899;;170;;2019-05-23 10:35:50.017
new;2950;False;170;95.15;2019-05-23 10:35:50.017
new;2951;False;32;95.15;2019-05-23 10:35:55.690
new;2952;False;1;95.1;2019-05-23 10:35:56.020
cancel;2900;;5;;2019-05-23 10:35:56.093
new;2953;True;309;94.6;2019-05-23 10:35:56.093
modif;2273;;28;;2019-05-23 10:35:56.093
new;2954;True;30;94.9;2019-05-23 10:35:56.093
new;2955;True;7;94.9;2019-05-23 10:35:56.093
cancel;2940;;53;;2019-05-23 10:35:56.093
new;2956;True;36;94.85;2019-05-23 10:35:56.094
new;2957;True;36;94.85;2019-05-23 10:35:56.094
cancel;2927;;85;;2019-05-23 10:35:56.118
cancel;2837;;63;;2019-05-23 10:35:56.120
new;2958;True;63;94.9;2019-05-23 10:35:56.120
cancel;2941;;210;;2019-05-23 10:35:56.139
new;2959;True;201;95.0;2019-05-23 10:35:56.139
modif;2778;;34;;2019-05-23 10:35:56.139
modif;2901;;1;;2019-05-23 10:35:56.146
cancel;2917;;63;;2019-05-23 10:35:56.149
new;2960;False;63;95.2;2019-05-23 10:35:56.150
cancel;2944;;191;;2019-05-23 10:35:56.364
cancel;2945;;188;;2019-05-23 10:35:56.372
cancel;2772;;1352;;2019-05-23 10:35:56.662
cancel;2804;;806;;2019-05-23 10:35:56.662
new;2961;False;8;95.05;2019-05-23 10:35:56.861
new;2962;False;42;95.05;2019-05-23 10:35:56.861
new;2963;False;28;95.0;2019-05-23 10:35:56.863
new;2964;False;21;95.0;2019-05-23 10:35:56.863
new;2965;True;551;94.55;2019-05-23 10:35:56.863
new;2966;True;250;94.7;2019-05-23 10:35:56.863
cancel;2909;;250;;2019-05-23 10:35:56.863
modif;2466;;3;;2019-05-23 10:35:56.863
modif;2548;;139;;2019-05-23 10:35:56.863
cancel;2549;;15;;2019-05-23 10:35:56.863
new;2967;False;70;95.1;2019-05-23 10:35:56.863
modif;2364;;28;;2019-05-23 10:35:56.863
new;2968;False;32;95.1;2019-05-23 10:35:56.863
new;2969;False;60;95.15;2019-05-23 10:35:56.863
new;2970;False;31;95.15;2019-05-23 10:35:56.863
cancel;2845;;523;;2019-05-23 10:35:56.863
new;2971;True;523;94.7;2019-05-23 10:35:56.863
cancel;2913;;523;;2019-05-23 10:35:56.863
new;2972;False;523;95.4;2019-05-23 10:35:56.863
modif;2965;;523;;2019-05-23 10:35:56.863
cancel;2678;;39;;2019-05-23 10:35:56.863
modif;2789;;34;;2019-05-23 10:35:56.863
modif;2789;;35;;2019-05-23 10:35:56.863
new;2973;False;60;95.2;2019-05-23 10:35:56.865
new;2974;False;49;95.2;2019-05-23 10:35:56.866
cancel;2469;;55;;2019-05-23 10:35:56.870
cancel;2370;;35;;2019-05-23 10:35:56.870
new;2975;True;60;94.95;2019-05-23 10:35:56.882
cancel;2916;;68;;2019-05-23 10:35:56.883
new;2976;False;68;95.45;2019-05-23 10:35:56.883
cancel;2958;;63;;2019-05-23 10:35:56.885
cancel;2928;;86;;2019-05-23 10:35:56.891
modif;2907;;836;;2019-05-23 10:35:56.911
cancel;2840;;7;;2019-05-23 10:35:56.913
cancel;2924;;80;;2019-05-23 10:35:56.913
cancel;2926;;394;;2019-05-23 10:35:56.913
new;2977;False;29;95.1;2019-05-23 10:35:56.915
cancel;2920;;94;;2019-05-23 10:35:56.927
new;2978;False;94;95.1;2019-05-23 10:35:56.955
cancel;2822;;418;;2019-05-23 10:35:56.989
new;2979;False;28;95.15;2019-05-23 10:35:57.004
cancel;2968;;32;;2019-05-23 10:35:57.013
cancel;2967;;70;;2019-05-23 10:35:57.015
cancel;2978;;94;;2019-05-23 10:35:57.018
cancel;2977;;29;;2019-05-23 10:35:57.019
new;2980;False;157;95.6;2019-05-23 10:35:57.019
cancel;2979;;28;;2019-05-23 10:35:57.019
modif;2965;;28;;2019-05-23 10:35:57.025
new;2981;True;54;95.05;2019-05-23 10:35:57.025
new;2982;True;80;95.05;2019-05-23 10:35:57.027
cancel;2982;;80;;2019-05-23 10:35:57.102
new;2983;True;200;94.95;2019-05-23 10:35:57.102
cancel;2946;;189;;2019-05-23 10:35:57.102
new;2984;True;28;94.95;2019-05-23 10:35:57.103
new;2985;True;88;94.95;2019-05-23 10:35:57.121
new;2986;False;195;95.25;2019-05-23 10:35:57.305
cancel;2947;;185;;2019-05-23 10:35:57.305
new;2987;False;25;95.05;2019-05-23 10:35:57.901
cancel;2980;;157;;2019-05-23 10:35:57.902
new;2988;False;70;95.1;2019-05-23 10:35:57.902
cancel;2971;;523;;2019-05-23 10:35:57.903
new;2989;True;523;94.75;2019-05-23 10:35:57.903
cancel;2973;;60;;2019-05-23 10:35:57.903
new;2990;False;28;95.15;2019-05-23 10:35:57.903
cancel;2981;;29;;2019-05-23 10:35:57.905
new;2991;True;28;94.55;2019-05-23 10:35:57.905
cancel;2984;;28;;2019-05-23 10:35:57.906
new;2992;True;60;95.0;2019-05-23 10:35:57.906
cancel;2992;;60;;2019-05-23 10:35:57.923
new;2993;False;60;95.1;2019-05-23 10:35:57.923
new;2994;True;1535;94.7;2019-05-23 10:35:57.924
new;2995;True;393;94.85;2019-05-23 10:35:57.924
new;2996;False;86;95.2;2019-05-23 10:35:57.924
new;2997;True;823;94.65;2019-05-23 10:35:57.942
cancel;2985;;88;;2019-05-23 10:35:57.942
new;2998;False;401;95.3;2019-05-23 10:35:58.040
new;2999;True;186;94.9;2019-05-23 10:35:58.107
cancel;2948;;195;;2019-05-23 10:35:58.107
cancel;2988;;70;;2019-05-23 10:35:58.108
cancel;2993;;60;;2019-05-23 10:35:58.108
new;3000;False;157;95.6;2019-05-23 10:35:58.108
cancel;2990;;28;;2019-05-23 10:35:58.108
new;3001;True;63;94.85;2019-05-23 10:35:58.131
cancel;2996;;86;;2019-05-23 10:35:58.136
new;3002;False;213;95.3;2019-05-23 10:35:58.304
modif;2713;;11;;2019-05-23 10:35:58.304
new;3003;True;80;94.9;2019-05-23 10:35:58.960
new;3004;True;60;95.0;2019-05-23 10:35:59.040
new;3005;True;30;94.85;2019-05-23 10:35:59.040
new;3006;True;188;94.8;2019-05-23 10:35:59.107
new;3007;False;87;95.25;2019-05-23 10:35:59.191
new;3008;True;55;94.95;2019-05-23 10:36:00.099
new;3009;True;36;94.8;2019-05-23 10:36:00.868
new;3010;True;36;94.8;2019-05-23 10:36:00.868
cancel;2959;;201;;2019-05-23 10:36:01.864
modif;2943;;197;;2019-05-23 10:36:01.873
new;3011;True;191;94.95;2019-05-23 10:36:02.159
new;3012;False;191;95.2;2019-05-23 10:36:02.168
new;3013;True;32;94.55;2019-05-23 10:36:02.769
cancel;2983;;200;;2019-05-23 10:36:02.860
modif;2850;;5;;2019-05-23 10:36:02.877
new;3014;True;187;94.9;2019-05-23 10:36:03.130
new;3015;False;13;95.0;2019-05-23 10:36:03.560
new;3016;False;41;95.0;2019-05-23 10:36:03.560
new;3017;False;60;95.0;2019-05-23 10:36:03.560
new;3018;False;31;94.95;2019-05-23 10:36:03.561
new;3019;False;33;94.95;2019-05-23 10:36:03.561
new;3020;False;22;94.95;2019-05-23 10:36:03.561
new;3021;True;916;94.5;2019-05-23 10:36:03.561
cancel;3000;;157;;2019-05-23 10:36:03.561
new;3022;False;70;95.1;2019-05-23 10:36:03.561
modif;2663;;28;;2019-05-23 10:36:03.561
new;3023;False;32;95.1;2019-05-23 10:36:03.561
new;3024;False;60;95.1;2019-05-23 10:36:03.561
cancel;3008;;55;;2019-05-23 10:36:03.561
new;3025;True;15;94.95;2019-05-23 10:36:03.562
new;3026;True;73;94.95;2019-05-23 10:36:03.562
new;3027;True;34;94.75;2019-05-23 10:36:03.566
new;3028;False;55;95.2;2019-05-23 10:36:03.566
new;3029;True;34;94.75;2019-05-23 10:36:03.566
new;3030;False;80;95.1;2019-05-23 10:36:03.580
cancel;3007;;87;;2019-05-23 10:36:03.583
cancel;3001;;63;;2019-05-23 10:36:03.589
new;3031;True;63;94.8;2019-05-23 10:36:03.589
new;3032;False;28;95.15;2019-05-23 10:36:03.603
new;3033;True;9;94.75;2019-05-23 10:36:03.662
new;3034;False;48;95.15;2019-05-23 10:36:03.723
cancel;3022;;70;;2019-05-23 10:36:03.723
cancel;3023;;32;;2019-05-23 10:36:03.723
cancel;2420;;36;;2019-05-23 10:36:03.730
cancel;3030;;80;;2019-05-23 10:36:03.743
cancel;3024;;60;;2019-05-23 10:36:03.744
new;3035;False;157;95.6;2019-05-23 10:36:03.744
cancel;3032;;28;;2019-05-23 10:36:03.744
cancel;3021;;916;;2019-05-23 10:36:03.749
new;3036;True;68;95.0;2019-05-23 10:36:03.749
new;3037;True;70;95.0;2019-05-23 10:36:03.749
cancel;2970;;31;;2019-05-23 10:36:03.749
new;3038;True;15;95.0;2019-05-23 10:36:03.751
new;3039;True;46;95.0;2019-05-23 10:36:03.751
new;3040;True;28;94.9;2019-05-23 10:36:03.803
cancel;2999;;186;;2019-05-23 10:36:03.866
modif;2731;;13;;2019-05-23 10:36:03.884
new;3041;True;196;94.85;2019-05-23 10:36:04.134
new;3042;True;32;94.95;2019-05-23 10:36:04.564
new;3043;True;32;95.0;2019-05-23 10:36:04.565
new;3044;True;80;95.0;2019-05-23 10:36:04.565
new;3045;False;80;95.25;2019-05-23 10:36:04.587
cancel;3034;;48;;2019-05-23 10:36:04.768
new;3046;True;53;95.0;2019-05-23 10:36:07.557
cancel;2949;;162;;2019-05-23 10:36:12.825
new;3047;True;35;94.95;2019-05-23 10:36:13.786
cancel;3046;;53;;2019-05-23 10:36:15.822
new;3048;True;55;94.95;2019-05-23 10:36:19.818
new;3049;True;53;95.0;2019-05-23 10:36:20.873
cancel;2969;;60;;2019-05-23 10:36:21.514
cancel;2892;;32;;2019-05-23 10:36:31.982
cancel;2790;;45;;2019-05-23 10:36:31.982
new;3050;False;94;95.15;2019-05-23 10:36:33.145
cancel;3049;;53;;2019-05-23 10:36:50.878
new;3051;True;58;94.9;2019-05-23 10:36:58.364
new;3052;True;53;95.0;2019-05-23 10:36:59.365
cancel;3051;;58;;2019-05-23 10:36:59.369
cancel;3052;;53;;2019-05-23 10:37:01.981
new;3053;True;58;94.9;2019-05-23 10:37:05.975
new;3054;True;53;95.0;2019-05-23 10:37:08.084
cancel;3053;;58;;2019-05-23 10:37:08.087
cancel;3054;;53;;2019-05-23 10:37:14.859
new;3055;True;58;94.9;2019-05-23 10:37:18.856
new;3056;True;53;95.0;2019-05-23 10:37:20.027
cancel;3055;;58;;2019-05-23 10:37:20.031
cancel;3056;;53;;2019-05-23 10:37:23.807
new;3057;True;58;94.9;2019-05-23 10:37:27.811
new;3058;True;53;95.0;2019-05-23 10:37:30.501
cancel;3057;;58;;2019-05-23 10:37:34.368
cancel;3058;;53;;2019-05-23 10:37:39.240
new;3059;True;58;94.9;2019-05-23 10:37:39.241
new;3060;True;53;95.0;2019-05-23 10:37:47.193
cancel;3059;;58;;2019-05-23 10:37:47.196
cancel;2950;;170;;2019-05-23 10:37:48.023
cancel;3036;;68;;2019-05-23 10:37:48.028
cancel;2991;;28;;2019-05-23 10:37:48.028
cancel;3013;;32;;2019-05-23 10:37:48.028
new;3061;True;65;95.05;2019-05-23 10:37:48.028
new;3062;True;38;95.0;2019-05-23 10:37:48.029
cancel;3003;;80;;2019-05-23 10:37:48.051
cancel;3031;;63;;2019-05-23 10:37:48.057
new;3063;True;63;94.9;2019-05-23 10:37:48.057
new;3064;True;28;94.95;2019-05-23 10:37:48.103
new;3065;False;65;95.05;2019-05-23 10:37:48.240
cancel;3035;;157;;2019-05-23 10:37:48.241
new;3066;True;60;94.55;2019-05-23 10:37:48.241
new;3067;False;6;95.05;2019-05-23 10:37:48.241
cancel;3064;;28;;2019-05-23 10:37:48.241
cancel;3043;;32;;2019-05-23 10:37:48.241
modif;2328;;19;;2019-05-23 10:37:48.241
cancel;2335;;80;;2019-05-23 10:37:48.241
cancel;2363;;28;;2019-05-23 10:37:48.241
modif;2656;;12;;2019-05-23 10:37:48.241
cancel;2745;;250;;2019-05-23 10:37:48.241
cancel;2782;;1383;;2019-05-23 10:37:48.241
new;3068;False;33;95.1;2019-05-23 10:37:48.241
new;3069;False;37;95.15;2019-05-23 10:37:48.242
cancel;3044;;80;;2019-05-23 10:37:48.242
cancel;3060;;53;;2019-05-23 10:37:48.242
cancel;2972;;523;;2019-05-23 10:37:48.242
new;3070;False;523;95.35;2019-05-23 10:37:48.242
cancel;3047;;35;;2019-05-23 10:37:48.242
cancel;2787;;13;;2019-05-23 10:37:48.242
new;3071;False;69;95.15;2019-05-23 10:37:48.247
new;3072;False;57;95.15;2019-05-23 10:37:48.247
new;3073;False;250;95.35;2019-05-23 10:37:48.247
new;3074;True;6;95.05;2019-05-23 10:37:48.251
new;3075;False;1522;95.55;2019-05-23 10:37:48.251
cancel;2912;;250;;2019-05-23 10:37:48.252
cancel;3068;;33;;2019-05-23 10:37:48.252
new;3076;False;157;95.6;2019-05-23 10:37:48.252
cancel;3037;;70;;2019-05-23 10:37:48.252
new;3077;True;33;95.0;2019-05-23 10:37:48.252
cancel;3073;;250;;2019-05-23 10:37:48.252
new;3078;False;250;95.45;2019-05-23 10:37:48.252
cancel;2683;;54;;2019-05-23 10:37:48.253
cancel;3077;;33;;2019-05-23 10:37:48.261
cancel;3063;;63;;2019-05-23 10:37:48.263
modif;2819;;63;;2019-05-23 10:37:48.263
cancel;3045;;80;;2019-05-23 10:37:48.267
cancel;3011;;191;;2019-05-23 10:37:48.367
cancel;3012;;191;;2019-05-23 10:37:48.377
new;3079;True;33;95.0;2019-05-23 10:37:48.382
new;3080;True;193;94.95;2019-05-23 10:37:49.104
new;3081;False;211;95.2;2019-05-23 10:37:49.104
cancel;3071;;69;;2019-05-23 10:37:49.256
cancel;3069;;37;;2019-05-23 10:37:49.257
cancel;3072;;57;;2019-05-23 10:37:49.257
new;3082;True;89;94.9;2019-05-23 10:37:49.284
new;3083;False;83;95.25;2019-05-23 10:37:49.284
new;3084;True;63;94.85;2019-05-23 10:37:51.051
new;3085;False;63;95.3;2019-05-23 10:37:51.051
new;3086;True;36;94.95;2019-05-23 10:37:52.236
new;3087;True;36;94.95;2019-05-23 10:37:52.236
new;3088;True;58;94.9;2019-05-23 10:37:52.247
new;3089;True;53;95.0;2019-05-23 10:37:53.317
cancel;3088;;58;;2019-05-23 10:37:53.321
new;3090;True;7;95.0;2019-05-23 10:37:54.676
new;3091;False;174;95.15;2019-05-23 10:37:58.156
cancel;3089;;53;;2019-05-23 10:38:02.420
new;3092;True;58;94.9;2019-05-23 10:38:06.427
new;3093;True;53;95.0;2019-05-23 10:38:17.259
cancel;3093;;53;;2019-05-23 10:38:27.002
cancel;3079;;33;;2019-05-23 10:38:30.298
cancel;3076;;157;;2019-05-23 10:38:30.299
new;3094;False;33;95.1;2019-05-23 10:38:30.299
cancel;3087;;36;;2019-05-23 10:38:30.300
new;3095;False;67;95.15;2019-05-23 10:38:30.302
new;3096;False;38;95.15;2019-05-23 10:38:30.303
new;3097;False;28;95.15;2019-05-23 10:38:30.305
cancel;3080;;193;;2019-05-23 10:38:30.336
cancel;3081;;211;;2019-05-23 10:38:30.338
cancel;3083;;83;;2019-05-23 10:38:30.347
new;3098;True;212;94.95;2019-05-23 10:38:30.574
cancel;3014;;187;;2019-05-23 10:38:30.580
new;3099;False;202;95.15;2019-05-23 10:38:31.310
modif;2986;;190;;2019-05-23 10:38:31.310
new;3100;False;83;95.2;2019-05-23 10:38:31.680
new;3101;True;193;94.9;2019-05-23 10:38:31.752
new;3102;False;198;95.2;2019-05-23 10:38:31.761
cancel;2860;;200;;2019-05-23 10:38:32.310
new;3103;False;190;95.25;2019-05-23 10:38:32.310
cancel;3006;;188;;2019-05-23 10:38:32.455
cancel;3086;;36;;2019-05-23 10:38:32.676
modif;2937;;185;;2019-05-23 10:38:32.702
new;3104;True;185;94.8;2019-05-23 10:38:32.986
new;3105;False;211;95.3;2019-05-23 10:38:33.304
new;3106;False;29;95.1;2019-05-23 10:38:34.100
cancel;3039;;46;;2019-05-23 10:38:34.100
new;3107;False;80;95.1;2019-05-23 10:38:34.120
cancel;3062;;38;;2019-05-23 10:38:34.122
cancel;3038;;15;;2019-05-23 10:38:34.123
cancel;2904;;17;;2019-05-23 10:38:34.551
cancel;3090;;7;;2019-05-23 10:38:37.819
new;3108;True;949;94.5;2019-05-23 10:38:37.819
cancel;3040;;28;;2019-05-23 10:38:37.819
modif;2953;;250;;2019-05-23 10:38:37.819
new;3109;True;37;94.8;2019-05-23 10:38:37.819
new;3110;False;57;95.15;2019-05-23 10:38:37.821
cancel;3084;;63;;2019-05-23 10:38:37.842
new;3111;True;63;94.8;2019-05-23 10:38:37.842
cancel;3082;;89;;2019-05-23 10:38:37.846
cancel;3099;;202;;2019-05-23 10:38:37.879
cancel;3050;;94;;2019-05-23 10:38:37.880
cancel;3098;;212;;2019-05-23 10:38:37.882
new;3112;True;191;94.9;2019-05-23 10:38:37.882
cancel;2960;;63;;2019-05-23 10:38:37.885
new;3113;False;63;95.15;2019-05-23 10:38:37.885
cancel;2995;;393;;2019-05-23 10:38:37.907
new;3114;False;94;95.1;2019-05-23 10:38:37.907
new;3115;False;193;95.15;2019-05-23 10:38:38.130
cancel;3101;;193;;2019-05-23 10:38:38.132
cancel;3102;;198;;2019-05-23 10:38:38.804
new;3116;True;426;94.75;2019-05-23 10:38:39.040
new;3117;True;85;94.85;2019-05-23 10:38:39.040
new;3118;True;190;94.85;2019-05-23 10:38:39.056
cancel;3041;;196;;2019-05-23 10:38:39.106
cancel;3103;;190;;2019-05-23 10:38:39.106
new;3119;False;215;95.2;2019-05-23 10:38:39.810
new;3120;True;205;94.8;2019-05-23 10:38:40.007
cancel;3104;;185;;2019-05-23 10:38:40.104
new;3121;False;212;95.25;2019-05-23 10:38:40.104
cancel;3048;;55;;2019-05-23 10:38:40.150
modif;2746;;24;;2019-05-23 10:38:40.807
new;3122;True;211;94.75;2019-05-23 10:38:41.040
new;3123;True;129;94.9;2019-05-23 10:38:42.293
new;3124;True;58;94.85;2019-05-23 10:38:44.149
new;3125;True;53;94.95;2019-05-23 10:38:45.940
cancel;3125;;53;;2019-05-23 10:38:47.596
cancel;3026;;73;;2019-05-23 10:38:47.598
cancel;3042;;32;;2019-05-23 10:38:47.847
cancel;3075;;1522;;2019-05-23 10:38:47.849
new;3126;False;34;95.05;2019-05-23 10:38:47.849
cancel;2708;;39;;2019-05-23 10:38:47.849
cancel;3025;;15;;2019-05-23 10:38:47.850
new;3127;False;17;95.05;2019-05-23 10:38:47.850
new;3128;False;250;95.35;2019-05-23 10:38:47.850
cancel;2975;;60;;2019-05-23 10:38:47.850
cancel;2976;;68;;2019-05-23 10:38:47.870
new;3129;False;68;95.4;2019-05-23 10:38:47.870
cancel;3085;;63;;2019-05-23 10:38:47.875
new;3130;False;63;95.2;2019-05-23 10:38:47.875
cancel;3100;;83;;2019-05-23 10:38:47.877
new;3131;False;69;95.1;2019-05-23 10:38:47.923
cancel;2699;;56;;2019-05-23 10:38:47.929
cancel;2868;;35;;2019-05-23 10:38:47.942
cancel;3112;;191;;2019-05-23 10:38:47.969
cancel;3115;;193;;2019-05-23 10:38:47.981
new;3132;False;186;95.1;2019-05-23 10:38:47.981
new;3133;False;28;95.1;2019-05-23 10:38:48.005
cancel;2911;;14;;2019-05-23 10:38:48.119
new;3134;True;207;94.9;2019-05-23 10:38:48.240
cancel;3118;;190;;2019-05-23 10:38:48.242
cancel;3119;;215;;2019-05-23 10:38:48.905
new;3135;False;201;95.15;2019-05-23 10:38:48.905
new;3136;True;80;94.9;2019-05-23 10:38:48.905
new;3137;True;202;94.85;2019-05-23 10:38:49.101
new;3138;False;82;95.15;2019-05-23 10:38:49.160
cancel;3120;;205;;2019-05-23 10:38:49.205
cancel;3121;;212;;2019-05-23 10:38:49.205
new;3139;False;203;95.2;2019-05-23 10:38:49.205
new;3140;True;211;94.8;2019-05-23 10:38:49.911
modif;2998;;187;;2019-05-23 10:38:50.111
modif;2739;;17;;2019-05-23 10:38:50.210
new;3141;False;212;95.25;2019-05-23 10:38:50.414
new;3142;False;38;95.1;2019-05-23 10:38:59.282
cancel;3108;;949;;2019-05-23 10:39:26.127
new;3143;True;14;95.0;2019-05-23 10:39:26.127
cancel;3126;;34;;2019-05-23 10:39:26.129
new;3144;True;34;94.95;2019-05-23 10:39:26.129
cancel;3107;;80;;2019-05-23 10:39:26.129
cancel;3142;;38;;2019-05-23 10:39:26.129
cancel;3131;;69;;2019-05-23 10:39:26.129
new;3145;True;35;94.9;2019-05-23 10:39:26.129
new;3146;True;53;94.95;2019-05-23 10:39:26.129
cancel;3117;;85;;2019-05-23 10:39:26.157
cancel;2851;;46;;2019-05-23 10:39:26.166
cancel;3132;;186;;2019-05-23 10:39:26.170
cancel;3134;;207;;2019-05-23 10:39:26.173
new;3147;True;186;94.95;2019-05-23 10:39:26.173
new;3148;False;51;95.25;2019-05-23 10:39:26.193
new;3149;False;190;95.1;2019-05-23 10:39:26.429
cancel;3137;;202;;2019-05-23 10:39:27.003
new;3150;True;188;94.9;2019-05-23 10:39:27.003
